STATUS,ASSET_ID,ASSET_NAME,ASSET_ADDR,SITE_NAME,SITE_CODE,SHAREBLDG_,SHAREBLDG1,ASSET_GROU,ASSET_GR_1,ASSET_TYPE,ASSET_SUBT,ASSET_SU_1,ASSET_SU_2,CITYOWNED,CITYUSE_DE,OCCUPANT,MAINTAINED,OPA_ID,OPA_OWNER,BLDG_SQFT,BLDG_SQFTU,BLDG_FL,BLDG_YR,SITE_ACRES,SERVING_TY,PCPC_DIST,COUNCIL_DI,EDITNOTE1,EDITNOTE2,EDITDATE,EDITSOURCE,EDITSOUR_1,EDITOR,TBD_PARK,BLDG_AGE,COUNCIL__1,NOT_PUBLIC,URL,SITE_CODE2,LAT,LNG
A,1944,Rose Playground,7401 Lansdowne Ave,Rose Playground, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR, , ,0.0,0,0,0,0.0,C,West Park,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=870, ,39.973410977756195,-75.26001623092972
A,1945,Mallery Playground,100-70 E Johnson Street,Mallery Playground, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR,784202000,CITY OF PHILA,0.0,0,0,0,3.68000006,C,Upper Northwest,8.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,8,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=782, ,40.04808068342433,-75.17916257796706
A,1946,Russo Park Playground,7301 Torresdale Avenue,Russo Park Playground, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR,786537100,CITY OF PHILADELPHIA,0.0,0,0,0,12.48050498,C,North Delaware,6.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,6,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=824, ,40.03013074339491,-75.03317284865794
A,1947,Sacks Playground,400 Washington Avenue,Sacks Playground, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR,781422700,CITY OF PHILA,0.0,0,0,0,3.73850107,C,South,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,1,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=883, ,39.93390425843016,-75.1516518101689
A,1948,Samuel Recreation Center,2501 E Tioga Street,Samuel Recreation Center, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR,786535750,CITY OF PHILA,0.0,0,0,0,2.44011807,C,River Wards,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,1,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=825, ,39.99066219366258,-75.09714703518858
A,1957,Starr Garden Playground,600-44 Lombard Street,Starr Garden Playground, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR,781205900,CITY OF PHILA,0.0,0,0,0,2.16693305,C,Central,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,1,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=837, ,39.94282471422262,-75.15294214932982
A,1958,Stenton Park Playground,4600 N 16th Street,Stenton Park Playground, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR,785673300,CITY OF PHILA,0.0,0,0,0,10.62561988,C,Upper North,8.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,8,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=838, ,40.02462107758259,-75.15229639443204
A,1959,Stokely Playground,3000 Edgemont Street,Stokely Playground, ,0, ,A11,A11.3,B3,C50,D11,Recreation Center,Y,Owned,Public use,PPR,786116400,CITY OF PHILA,0.0,0,0,0,0.849415,C,River Wards,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,1,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=726, ,39.98226476107988,-75.10699150505489
A,1960,Sturgis Playground,200-20 W 65th Avenue,Sturgis Playground, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR,785736300,CITY OF PHILA,0.0,0,0,0,5.85008287,C,Upper North,9.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,9,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=839, ,40.04900409431938,-75.12384595788083
A,1961,Tacony Creek Park,5658 Rising Sun Avenue,Tacony Creek Park,17441E,0, ,A11, ,B3,C79, ,Watershed\Conservation Park,Y,Owned,Public use,PPR,351017201,CITY OF PHILA,0.0,0,0,0,303.80572509,C,Upper North,9.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,9,N, , ,40.02900808443049,-75.11165023269389
A,1962,Tarken Recreation Center,6250 Frontenac Street,Tarken Recreation Center, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR,786160500,CITY OF PHILA,0.0,0,0,0,8.88828945,C,Lower Northeast,9.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,9,N, , ,40.04099914416938,-75.08262360996179
A,1975,Mantua James L Wright Recreation Center,3320-50 Haverford Ave,Mantua James L Wright Recreation Center, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR,783197800,CITY OF PHILA,0.0,0,0,0,0.48985999,C,West,3.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,3,N, , ,39.9637879892199,-75.19089178921219
A,1976,Zeihler Playground,200-64 E OLNEY AVE,Zeihler Playground, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR,785373100,CITY OF PHILA,0.0,0,0,0,7.14864778,C,Upper North,9.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,9,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=857, ,40.034200453302525,-75.11879114984073
A,1977,Penrose Playground,1101 W Susquehanna Avenue,Penrose Playground, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR,785462600,CITY OF PHILADELPHIA,0.0,0,0,0,1.96440601,C,Lower North,5.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,5,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=810, ,39.98604482742245,-75.1516215501774
A,1978,Schmidt Playground,113-23 W Ontario Street,Schmidt Playground, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR,786351400,CITY OF PHILA,0.0,0,0,0,0.37391498,C,North,7.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,7,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=828, ,40.001953840586914,-75.12935175746395
A,1979,Water Tower Recreation Center,209-99 E Hartwell La,Water Tower Recreation Center, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR, , ,0.0,0,0,0,9.55491542,C,Upper Northwest,8.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,8,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=847, ,40.0752189683898,-75.20049310804684
A,1980,Waterview Recreation Center,5826 Mcmahon Street,Waterview Recreation Center, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR,784246500,CITY OF PHILA,0.0,0,0,0,5.17770099,C,Upper Northwest,8.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,8,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=849, ,40.04490595095117,-75.16855281149422
A,1981,Baker Playground,5431-43 Lansdowne Avenue,Baker Playground, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR,783259400,CITY OF PHILA,0.0,0,0,0,0.75911098,C,West,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=709, ,39.97737965471575,-75.23122640989548
A,1991,McArdle Recreation Center,8930 Ashton Rd,McArdle Recreation Center, ,0, ,A11,A11.3,B3,C50,D18,Recreation Center,Y,Owned,Public use,PPR,571309910,CITY PHILA,0.0,0,0,0,6.13680791,C,Lower Far Northeast,6.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,6,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=788, ,40.060945906189374,-75.02658699324188
A,1992,11th & Columbia Playground Tennis Court,1001-33 Cecil B.moore Avenue,11th & Columbia Playground, ,0, ,A11,A11.3,B2,C67, ,Tennis Court,Y,Owned,Public use,PPR,781048700,CITY OF PHILA,0.0,0,0,0,0.0,C,Lower North,5.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,5,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=864, ,39.979052348539305,-75.15099757502739
A,2006,30th & Jefferson Playground Playground Equipment,3001-15 Jefferson Street,30th & Jefferson Playground, ,0, ,A11,A11.3,B2,C42, ,Playground Equipment,Y,Owned,Public use,PPR,782273200,CITY OF PHILA,0.0,0,0,0,0.0,C,Lower North,5.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,5,N, , ,39.97933675093962,-75.18427455578171
A,2007,30th & Jefferson Playground Field,3001-15 Jefferson Street,30th & Jefferson Playground, ,0, ,A11,A11.3,B3,C87, ,Baseball Field,Y,Owned,Public use,PPR,782273200,CITY OF PHILA,0.0,0,0,0,0.0,C,Lower North,5.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,5,N, , ,39.97957470014278,-75.18474526166624
A,2008,33rd & Wallace Playground Play Equipment,3300-26 WALLACE ST,33rd & Wallace Playground, ,0, ,A11,A11.3,B2,C42, ,Playground Equipment,Y,Owned,Public use,PPR,783553800,CITY OF PHILA,0.0,0,0,0,0.0,C,West,3.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,3,N, , ,39.96498454440457,-75.19064922646893
A,2009,33rd & Wallace Playground Basketball Court,3300-26 WALLACE ST,33rd & Wallace Playground, ,0, ,A11,A11.3,B2,C4, ,Basketball Court,Y,Owned,Public use,PPR,783553800,CITY OF PHILA,0.0,0,0,0,0.0,C,West,3.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,3,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=787, ,39.96511018560018,-75.1911519671754
A,2021,8th & Diamond Playground Play Equipment,2032-62 N 8th Street,8th & Diamond Playground, ,0, ,A11,A11.3,B2,C42, ,Playground Equipment,Y,Owned,Public use,PPR,781584600,CITY OF PHILA,0.0,0,0,0,0.0,C,Lower North,5.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,5,N, , ,39.98316218653565,-75.14749934087395
A,2022,Allens Lane Art Center Tennis Court,601 Allens La,Allens Lane Art Center, ,0, ,A11,A11.3,B2,C67, ,Tennis Court,Y,Owned,Public use,PPR,784003700,FAIRMOUNT PARK COMM,0.0,0,0,0,0.0,C,Upper Northwest,8.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,8,N, , ,40.05152411863239,-75.20291236215823
A,2023,Allens Lane Art Center Basketball Court,601 Allens La,Allens Lane Art Center, ,0, ,A11,A11.3,B2,C4, ,Basketball Court,Y,Owned,Public use,PPR,784003700,FAIRMOUNT PARK COMM,0.0,0,0,0,0.0,C,Upper Northwest,8.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,8,N, , ,40.05269240417394,-75.2026513546994
A,2024,American Legion Playground Fields,6201 Torresdale Avenue,American Legion Playground, ,0, ,A11,A11.3,B3,C87, ,Baseball Field,Y,Owned,Public use,PPR,786536900,CITY OF PHILA,0.0,0,0,1950,0.0,C,North Delaware,6.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,63,6,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=703, ,40.019019397541406,-75.05288488517478
A,2025,American Legion Playground Pool,6201 Torresdale Avenue,American Legion Playground, ,0, ,A11,A11.3,B4,C46, ,Pool,Y,Owned,PPR,PPR,786536900,CITY OF PHILA,0.0,0,0,0,0.0,C,North Delaware,6.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,6,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=703, ,40.01831213694621,-75.05403544397537
A,2026,American Legion Playground Street Hockey Rink,6201 Torresdale Avenue,American Legion Playground, ,0, ,A11,A11.3,B2,C88, ,Street Hockey Court\Rink,Y,Owned,Public use,PPR,786536900,CITY OF PHILA,0.0,0,0,0,0.0,C,North Delaware,6.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,6,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=703, ,40.01896409532363,-75.05357544587802
A,1529,Fernhill Park Picnic Pavilion / Restrooms,500 Abbottsford Ave,Fernhill Park, ,0, ,A11, ,B1,C55, ,Restrooms,Y,Owned, ,PPR,785353700,CITY OF PHILA,0.0,0,0,0,0.0,C,Upper Northwest,8.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,8,N, , ,40.019609753450425,-75.16900564828957
A,1539,Howell Park Stable Building,5215 Greene St,Howell Park, ,0, ,A11, ,B1,C5, ,Barn\Stables,Y,Owned,PPR,PPR,785260200,CITY OF PHILADELPHIA,0.0,0,0,0,0.0,C,Upper Northwest,8.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,8,N, , ,40.030965642169214,-75.16852306125783
A,1540,Disston Recreation Center Building 2,4423 Longshore Ave,Disston Recreation Center, ,0, ,A11,A11.3,B1,C49, ,Recreation Building,Y,Owned,PPR,PPR,786309000,CITY OF PHILA,10260.0,0,3,0,0.0,C,North Delaware,6.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,6,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=731, ,40.02819843203817,-75.04378935357887
A,1541,Pennypack on the Delaware Concession/Restroom,8201 State Rd,Pennypack Creek Park, ,0, ,A11, ,B1,C55, ,Restrooms,Y,Owned,Public use,PPR,786505000,CITY OF PHILA,0.0,0,0,0,0.0,C,North Delaware,6.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,6,N, , ,40.028144355204326,-75.01387020523784
A,1554,Mayfair Playground Building 2,2901 Princeton Ave,Mayfair Playground, ,0, ,A11,A11.3,B1,C49, ,Recreation Building,Y,Owned,PPR,PPR,786438600,SCHOOL DISTRICT OF PHILA,0.0,0,0,0,0.0,C,North Delaware,6.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,6,N, , ,40.03961200060094,-75.05311906450876
A,1555,Pachella Field Shelter & Restrooms Building,700 Livezey La,Wissahickon Valley Park, ,0, ,A11, ,B1,C55, ,Restrooms,Y,Owned,Public use,PPR,784483600,FAIRMOUNT PARK COMM,0.0,0,0,1867,0.0,C,Lower Northwest,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,146,4,N, , ,40.04579842510205,-75.21587509046549
A,1556,Lawncrest Pool Building,6000 Rising Sun Ave,Lawncrest Recreation Center, ,0, ,A11,A11.3,B1,C49, ,Recreation Building,Y,Owned,PPR,PPR,786458500,CITY OF PHILA,0.0,0,0,0,0.0,C,Lower Northeast,9.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,9,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=777, ,40.046067941284655,-75.10205966617767
A,1558,Wissahickon Offices - Northwest Philly,7301 Henry Ave,Wissahickon Valley Park, ,0, ,A11, ,B1,C34, ,Multi-Use\Office Building,Y,Owned,Public use,PPR,784483600,FAIRMOUNT PARK COMM,0.0,0,0,0,0.0,C,Lower Northwest,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,40.051677481756464,-75.22076644665864
A,1559,Ramp Playground Building 2,3300-40 Solly Ave,Ramp Playground, ,0, ,A11,A11.3,B1,C49, ,Recreation Building,Y,Owned,PPR,PPR,786498000,CITY OF PHILA,1335.0,0,0,0,0.0,C,North Delaware,6.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,6,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=817, ,40.04799940715495,-75.02417378636717
A,1560,Valley Green Inn Bathroom Facility,7 Valley Green Rd,Wissahickon Valley Park, ,0, ,A11, ,B1,C55, ,Restrooms,Y,Owned,Public use,PPR, , ,0.0,0,0,0,0.0,C,Lower Northwest,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,40.05445750693821,-75.2182875677178
A,1561,Valley Green Inn Warming Sheds,7 Valley Green Rd,Wissahickon Valley Park, ,0, ,A11, ,B1,C65, ,Shed,Y,Owned,Public use,PPR, , ,0.0,0,0,0,0.0,C,Lower Northwest,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,40.05453807401984,-75.21823093675546
A,1562,Guard Box at Valley Green Inn,7 Valley Green Rd,Wissahickon Valley Park, ,0, ,A11, ,B1,C21, ,Historic House\Site,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Lower Northwest,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,40.054698713448005,-75.21825701303435
A,1571,Torresdale Playground Building,9550 Frankford Avenue,Torresdale Playground, ,0, ,A11,A11.3,B1,C49, ,Recreation Building,Y,Owned,PPR,PPR,786153150,CITY OF PHILA,1298.0,0,1,0,0.0,C,Lower Far Northeast,6.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,10,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=841, ,40.05905883240387,-74.99839390751808
A,1572,Byrne Golf Course Clubhouse,9500 Leon St,John Byrne Golf Course, ,0, ,A11, ,B1,C34, ,Multi-Use\Office Building,Y,Owned,Public use,PPR,786302400,CITY OF PHILA,0.0,0,0,1972,0.0,C,Lower Far Northeast,6.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,41,10,N, , ,40.06019134336319,-74.99790130308632
A,1573,Rex Avenue Shelter,8201 Wissahickon Dr,Wissahickon Valley Park, ,0, ,A11, ,B1,C40, ,Pavilion\Shelter,Y,Owned,Public use,PPR, , ,0.0,0,0,0,0.0,C,Lower Northwest,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,40.06652978825866,-75.22075275420092
A,1575,Burholme Park Picnic Pavilion,7500 Central Ave,Burholme Park, ,0, ,A11, ,B4,C40, ,Pavilion\Shelter,Y,Owned,Public use,PPR,786068900,CITY OF PHILA,0.0,0,0,0,0.0,C,Central Northeast,10.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,10,N, , ,40.06705506025836,-75.08923538572138
A,1576,Burholme Park Sport Facility,Cottman And Central Avenues,Burholme Park, ,0, ,A11,A11.3,B1,C49, ,Recreation Building,Y,Owned,PPR,PPR,786068900,CITY OF PHILA,0.0,0,0,0,0.0,C,Central Northeast,10.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,10,N, , ,40.06708445489989,-75.09159699507448
A,1577,Burholme Golf Course Building,401 W Cottman Ave,Burholme Driving Range, ,0, ,A11,A11.3,B1,C49, ,Recreation Building,Y,Owned,PPR,PPR,786068900,CITY OF PHILA,0.0,0,0,1915,0.0,C,Central Northeast,10.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,98,10,N, , ,40.06739875890012,-75.09326474015677
A,1578,Strahl Barn (Pegasus Riding),8295 Bustleton Ave,Pennypack Creek Park, ,0, ,A11, ,B1,C5, ,Barn\Stables,Y,Owned,PPR,PPR,786055600,CITY OF PHILA,0.0,0,0,0,0.0,C,Central Northeast,10.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,7,N, , ,40.06665180263422,-75.05019685172908
A,1579,Strahl House (Pegasus Riding),8295 Bustleton Ave,Pennypack Creek Park, ,0, ,A11, ,B1,C21, ,Historic House\Site,Y,Owned,PPR,PPR,786055600,CITY OF PHILA,0.0,0,0,0,0.0,C,Central Northeast,10.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,7,N, , ,40.06670779650164,-75.05076862693022
A,1588,Guard Box at Bells Mill Rd,251 Bells Mill Rd,Wissahickon Valley Park, ,0, ,A11, ,B1,C21, ,Historic House\Site,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Lower Northwest,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,40.079199120416035,-75.22588588621525
A,1589,Tree House - Northwestern Ave Building,300 Northwestern Ave,Wissahickon Valley Park, ,0, ,A11, ,B1,C21, ,Historic House\Site,Y,Owned,Public use,PPR,784228500,FAIRMOUNT PARK COMM,0.0,0,0,0,0.0,C,Lower Northwest,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,40.08119561776888,-75.23389319459572
A,1590,Emanuel Playground Building,8500 Pickering Avenue,Dorthy Emanuel Recreation Center, ,0, ,A11,A11.3,B1,C49, ,Recreation Building,Y,Owned,PPR,PPR,784362600,SCHOOL DISTRICT OF PHILA,0.0,0,0,0,0.0,C,Upper North,9.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,9,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=735, ,40.08170322887316,-75.17529485253061
A,1591,Cedars House,200 Northwestern Ave,Andorra Natural Area, ,0, ,A11, ,B1,C21, ,Historic House\Site,Y,Owned,PPR,PPR,784228500,FAIRMOUNT PARK COMM,0.0,0,0,0,0.0,C,Lower Northwest,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,40.08297119559661,-75.23247864033226
A,1592,Harpers Meadow Shelter,9091 Wissahickon Dr,Wissahickon Valley Park, ,0, ,A11, ,B1,C40, ,Pavilion\Shelter,Y,Owned,Public use,PPR, , ,0.0,0,0,0,0.0,C,Lower Northwest,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,40.08307337317853,-75.23189877503222
A,1593,Veree Road Springhouse,8600 Verree Rd,Pennypack Creek Park, ,0, ,A11, ,B1,C21, ,Historic House\Site,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Central Northeast,10.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,10,N, , ,40.086849829168266,-75.05961656090648
A,1595,Pennypack Environmental Center Bird Shelter,8600 Verree Rd,Pennypack Environmental Center, ,0, ,A11, ,B1,C80, ,Zoo\Animal Habitat,Y,Owned,Public use,PPR, , ,0.0,0,0,0,0.0,C,Central Northeast,10.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,10,N, , ,40.08717646731766,-75.05970595362484
A,1609,Fox Chase Farm Livestock Barn,8700 Pine Rd,Fox Chase Farm, ,0, ,A11, ,B1,C5, ,Barn\Stables,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Outside City Limits,10.0,Technically outside of City boundary, ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,10,N, , ,40.089881516410124,-75.07450133580043
A,1611,Fox Chase Farm Farmers House,8700 Pine Rd,Fox Chase Farm, ,0, ,A11, ,B1,C5, ,Barn\Stables,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Outside City Limits,10.0,Technically outside of City boundary, ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,10,N, , ,40.09001585877463,-75.07376768442006
A,1612,Fox Chase Farm Wood Shed,8700 Pine Rd,Fox Chase Farm, ,0, ,A11, ,B1,C65, ,Shed,Y,Owned,Public use,PPR, , ,0.0,0,0,0,0.0,C,Outside City Limits,10.0,Technically outside of City boundary, ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,10,N, , ,40.090174133135925,-75.07365950828684
A,1613,Fox Chase Farm Shed D,8700 Pine Rd,Fox Chase Farm, ,0, ,A11, ,B1,C65, ,Shed,Y,Owned,Public use,PPR, , ,0.0,0,0,0,0.0,C,Outside City Limits,10.0,Technically outside of City boundary, ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,10,N, , ,40.09044267945116,-75.07513069739075
A,1614,Fox Chase Farm Sheepbarn,8700 Pine Rd,Fox Chase Farm, ,0, ,A11, ,B1,C5, ,Barn\Stables,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Outside City Limits,10.0,Technically outside of City boundary, ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,10,N, , ,40.090600095410956,-75.074681778582
A,1615,Fox Chase Farm Shed B,8700 Pine Rd,Fox Chase Farm, ,0, ,A11, ,B1,C65, ,Shed,Y,Owned,Public use,PPR, , ,0.0,0,0,0,0.0,C,Outside City Limits,10.0,Technically outside of City boundary, ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,10,N, , ,40.09070620929386,-75.07502269336881
A,1616,Fox Chase Farm Manor House,8700 Pine Rd,Fox Chase Farm, ,0, ,A11, ,B1,C21, ,Historic House\Site,Y,Owned,Public use,PPR, , ,0.0,0,0,1975,0.0,C,Outside City Limits,10.0,Technically outside of City boundary, ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,38,10,N, , ,40.09080387891219,-75.07421397125655
A,1625,Foglietta Plaza Park,Spruce St And Delaware Ave,Foglietta Plaza, ,0, ,A11,A11.2,B3,C61, ,Square\Plaza,Y,Owned,Public use,PPR, , ,0.0,0,0,0,2.05731892,C,Central,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,1,N, , ,39.94476215056357,-75.1427335785283
A,1626,Vietnam Memorial Park,Spruce Street And Delaware Ave,Vietnam Memorial, ,0, ,A11,A11.2,B3,C30, ,Linear Park\Parkway,Y,Owned,Public use,PPR, , ,0.0,0,0,0,1.99916303,C,Central,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,1,N, , ,39.94380269863262,-75.1429364785355
